course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,ts6,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,idx,name,cntry,gender,age,budam,jockey,trainer,owner,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2,predict
1000,20,6,1,-186,27,0,0,0,60,57,117,654,654,794,864,926,1171,882,631,637,645,1,골드시나,한,암,2,53,함완식,서홍수,허도행,447,-5,12,2,12,960,1,0,0,0,0,1,0,0,0,0,1,0,0,632,632,632,5049,634,630,12,12,256,35,38,13,14,1322,102,107,7,8,174,12,6,6,3,638.32
1000,20,6,1,-108,28,0,0,0,52,73,125,642,637,776,844,904,1143,861,634,637,639,10,축복의열매,한,암,2,53,박현우,지용철,김영옥,457,-3,12,2,12,986,3,0,0,0,0,3,0,0,0,0,3,0,0,636,638,641,1264,91,73,7,5,183,13,11,7,6,10565,810,932,7,8,335,24,24,7,7,633.93
1000,20,6,0,-334,21,0,98,0,0,12,110,669,639,786,858,916,1158,872,637,639,642,11,스카이빅,한,암,2,53,조인권,양희진,권용수,435,-7,12,2,12,1020,5,0,0,0,0,5,0,0,0,0,4,0,0,633,639,643,2609,362,281,13,10,297,28,37,9,12,652,49,42,7,6,164,16,6,9,3,637.49
1000,20,6,0,0,27,0,58,0,0,74,132,646,633,777,845,905,1145,862,633,633,633,12,수성챔프,한,수,2,55,조성곤,박종곤,(주)수성,461,0,12,2,12,992,2,0,0,0,0,2,0,0,0,0,2,0,0,635,641,648,4646,714,613,15,13,452,55,41,12,9,3472,303,311,8,8,173,33,20,19,11,631.48
1000,20,6,1,294,34,0,0,0,13,74,87,645,645,784,853,914,1156,870,631,637,645,2,만년봉,한,수,2,55,안효리,심승태,고광숙,502,10,12,2,12,944,1,0,0,0,0,1,0,0,0,0,1,0,0,650,650,650,1101,62,61,5,5,127,7,9,5,7,1015,88,108,8,10,282,25,24,8,8,636.14
1000,20,6,0,285,28,0,0,0,156,0,156,638,640,777,845,905,1145,862,632,640,649,9,한일매직,한,수,2,55,이준철,김대근,한일사료,450,8,12,2,12,959,4,0,1,0,25,4,0,1,0,25,4,0,25,627,638,648,2548,188,225,7,8,146,17,22,11,15,7330,694,752,9,10,266,41,31,15,11,633.25
1000,20,6,1,118,76,0,0,0,134,10,144,658,658,799,869,931,1177,887,631,637,645,4,뉴하이타임,한,암,2,53,박을운,김동균,김태성,486,9,12,2,12,952,1,0,0,0,0,1,0,0,0,0,0,0,0,631,637,645,2514,290,291,11,11,221,35,35,15,15,1126,92,95,8,8,332,19,27,5,8,643.84
1000,20,6,0,-143,28,0,0,0,18,91,109,645,619,768,835,895,1131,852,619,619,619,5,원더라이트,한,암,2,53,문세영,최상식,변갑한,471,-4,12,2,12,982,2,0,1,0,50,2,0,1,0,50,2,0,50,619,619,619,6578,1332,995,20,15,494,112,71,22,14,5284,392,431,7,8,173,13,11,7,6,621.02
1000,20,6,1,-72,28,0,138,0,11,0,149,650,643,784,853,914,1156,870,640,643,647,6,청운일호,한,암,2,53,임기원,박병일,충마회,446,-2,12,2,12,1001,3,0,0,0,0,3,0,0,0,0,3,0,0,634,641,649,930,110,86,11,9,444,52,50,11,11,681,44,58,6,8,154,8,21,5,13,636.07
1000,20,6,1,-41,49,0,0,0,63,58,121,652,640,785,854,915,1157,871,640,640,640,7,루이반,한,수,2,55,이혁,홍대유,최경미,466,-2,12,2,12,1013,2,0,1,0,50,2,0,1,0,50,2,0,50,628,636,644,1972,139,143,7,7,525,37,41,7,7,2466,224,188,9,7,231,25,11,10,4,632.06
1000,20,6,0,53,56,0,0,0,0,126,126,628,635,768,836,895,1133,853,635,635,635,8,메기의추억,한,암,2,53,박병윤,하재흥,김선식,438,3,12,2,12,1022,3,0,0,0,0,3,0,0,0,0,3,0,0,637,637,638,1662,101,132,6,7,241,17,14,7,5,10038,906,969,9,9,324,35,29,10,8,627.93
1000,20,6,1,71,28,0,0,0,132,13,145,641,641,778,847,907,1147,864,631,637,645,3,로열빈체로,한,암,2,53,유승완,최용구,이장호 ,419,2,12,2,12,974,1,0,0,0,0,1,0,0,0,0,1,0,0,625,625,625,2908,221,224,7,7,417,31,39,7,9,701,106,76,15,10,184,18,15,9,8,633.07
